text,type,count-occurences-total,count-documents
"9,200",CARDINAL,1,1
newport wales,GPE,1,1
the schnitzer steel group,ORG,1,1
sims metal management's,ORG,1,1
jersey city,GPE,1,1
"4,000 tons",QUANTITY,1,1
the california department of toxic substances control,ORG,1,1
shredders.in houston,PERSON,1,1
250–500,CARDINAL,1,1
knievel,ORG,1,1
skycycle x-2,PERSON,1,1
snake river,LOC,1,1
robert truax,PERSON,2,1
walt arfons's,ORG,1,1
mike hughes,PERSON,1,1
"march 25, 2018",DATE,1,1
"1,875 feet",QUANTITY,1,1
572 m,QUANTITY,1,1
109-500,PERCENT,1,1
109-507,CARDINAL,1,1
seveneves,ORG,1,1
tecnologia aeroespacial mexicana,ORG,1,1
sebastian,NORP,1,1
between 100 and 300,CARDINAL,1,1
the late 1870s,DATE,1,1
yablochkov arc,PERSON,1,1
ganz,ORG,1,1
the mid-1880s,DATE,1,1
arc lighting,ORG,1,1
specialized radio,ORG,1,1
alexanderson,ORG,1,1
world war 1,EVENT,1,1
"120
        ",MONEY,1,1
"12,000",CARDINAL,2,2
pmg,PERSON,1,1
more than a few thousand,CARDINAL,1,1
"up to 1,200",CARDINAL,1,1
silicon power electronics,ORG,1,1
dc traction motors,ORG,1,1
hep,ORG,2,1
900 r/min,QUANTITY,1,1
thomas h.,PERSON,1,1
forcefield,PERSON,1,1
fort collins,GPE,2,2
several tens of kilowatts,QUANTITY,1,1
0.7 to 2 years,DATE,1,1
about 95 percent,PERCENT,1,1
around $3.29 per watt,MONEY,1,1
about 99 percent,PERCENT,1,1
90 percent,PERCENT,2,1
17–20,CARDINAL,1,1
about 70 percent,PERCENT,1,1
only 5 percent,PERCENT,1,1
11–12,CARDINAL,1,1
several million,CARDINAL,1,1
1.4 million,CARDINAL,1,1
about 2 years,DATE,1,1
one year or less,DATE,1,1
30–33,CARDINAL,1,1
about 1 percent,PERCENT,1,1
7% to 8%,PERCENT,1,1
2–10 kwp,QUANTITY,1,1
60 or 72,DATE,1,1
tens or hundreds,CARDINAL,1,1
up to hundreds,CARDINAL,1,1
year-to-year,DATE,1,1
gps solar tracker,PRODUCT,1,1
solar module,WORK_OF_ART,1,1
2g,QUANTITY,1,1
3g,QUANTITY,1,1
over 400 watts,QUANTITY,1,1
watts,GPE,1,1
150 watt,QUANTITY,1,1
about a square meter,QUANTITY,1,1
0.75 kilowatt-hour,QUANTITY,1,1
5 sun hours/day,TIME,1,1
module output,PERSON,1,1
module,PERSON,1,1
25 years or more,DATE,1,1
between 10 and 20 years,DATE,1,1
open‐circuit,ORG,1,1
short‐circuit,ORG,1,1
about 17%,PERCENT,1,1
as far as 27%,PERCENT,1,1
44.7%,PERCENT,1,1
between 10 and 30,CARDINAL,1,1
at least 3% - 4%,PERCENT,1,1
15 months,DATE,1,1
between 5 and 7 billion,CARDINAL,1,1
high noon,TIME,1,1
optimal array,PERSON,1,1
a typical year,DATE,1,1
the spectral albedo,FAC,1,1
per day,DATE,1,1
8.3,CARDINAL,1,1
60364,CARDINAL,1,1
the international electrotechnical commission,ORG,3,2
section 712,LAW,1,1
7671,FAC,1,1
ul4703,ORG,1,1
4703,CARDINAL,1,1
early morning,TIME,5,2
late afternoon,TIME,2,2
about 20–25%,PERCENT,1,1
more than a,CARDINAL,1,1
up to 45%,PERCENT,1,1
the evening,TIME,2,2
2.26,CARDINAL,1,1
5.61,CARDINAL,1,1
a record 14.5 gigawatts,QUANTITY,2,2
dc watts,ORG,1,1
ac watts,PERSON,1,1
11 kilowatts,QUANTITY,1,1
about 44 percent,PERCENT,1,1
52 percent,PERCENT,1,1
less than 1 percent,PERCENT,2,2
micro-inverters.maximum,PRODUCT,1,1
two meters,QUANTITY,3,2
a unidirectional meter,QUANTITY,1,1
over 30 kwp,QUANTITY,1,1
30kwp,DATE,1,1
the 1980s and 1990s,DATE,2,2
1 percent,PERCENT,1,1
about 10 percent,PERCENT,1,1
24–28 percent,PERCENT,1,1
pellworm island,GPE,1,1
kythnos island,LOC,1,1
11.2%.in 2015,DATE,1,1
the united,ORG,1,1
994,CARDINAL,2,2
477 kw,QUANTITY,1,1
0.75 acres,QUANTITY,1,1
13.4,CARDINAL,2,2
yamakura,PERSON,1,1
"50,000 solar",QUANTITY,1,1
photovoltaic contributors,ORG,1,1
less than 0.1 square metres,QUANTITY,1,1
seven-inch,QUANTITY,1,1
less than ten watts,QUANTITY,1,1
at least a week,DATE,1,1
vanguard 1 in,ORG,1,1
21 days,DATE,1,1
below $1.00 per watt,MONEY,1,1
crystal silicon solar,LOC,1,1
expensive multicrystalline,ORG,1,1
1389,DATE,1,1
us$ per watt,MONEY,1,1
32.6%,PERCENT,1,1
irena,ORG,1,1
2010 to 2017,DATE,1,1
151.46,CARDINAL,1,1
0.57,CARDINAL,1,1
iec,ORG,2,2
united kingdomin,PERSON,1,1
norfolk broads,PERSON,1,1
article 690,LAW,1,1
electrician,NORP,1,1
seville,ORG,1,1
"nearly 3,000 hours",TIME,1,1
sunshine per year,FAC,1,1
30 million euros,MONEY,1,1
the university of michigan's,ORG,5,2
home power magazine,ORG,1,1
cecil j.,PERSON,1,1
w. heffer,PERSON,1,1
sons ltd.,ORG,1,1
virtue and company ltd.,ORG,1,1
hills,GPE,1,1
p.w.b.,GPE,1,1
goldfinch,GPE,1,1
qblade,ORG,2,1
gui,PERSON,3,1
qt.,GPE,1,1
qblade,GPE,5,1
xfoil,GPE,3,1
xflr,ORG,1,1
qblade,PERSON,1,1
blade chord,ORG,1,1
g. pechlivanoglou,PERSON,2,1
the hermann föttinger institute of tu berlin,ORG,2,1
d. marten,PERSON,2,1
c.o. paschereit,PERSON,1,1
the hermann föttinger institute,ORG,1,1
g. weinzierl,PERSON,2,1
undergraduate,ORG,1,1
j. wendler,PERSON,2,1
m. lennie,PERSON,2,1
qfem,PERSON,1,1
n. moesus,ORG,3,1
j.wendler,GPE,1,1
9 may 2014,DATE,1,1
j. saverin,PERSON,1,1
xfoil,ORG,1,1
blade geometry export functionality,ORG,1,1
advanced project & blade import and export,ORG,1,1
nrel 5mw,ORG,1,1
0.95,CARDINAL,1,1
himmelskamp,FAC,1,1
aoa,PERSON,1,1
xfoil,PERSON,1,1
pechlivanoglou g.,PERSON,1,1
nayeri c.n.,PERSON,1,1
paschereit c.o,PERSON,1,1
xfoil/xflr5,ORG,1,1
martin o.,PERSON,1,1
28 may 2011,DATE,1,1
tu berlin,GPE,1,1
lif,PERSON,1,1
owsley stanley iii,PERSON,1,1
alexander shulgin,PERSON,1,1
william robert grove,PERSON,1,1
santa monica,PERSON,1,1
irvine,GPE,1,1
a couple of kilograms,QUANTITY,1,1
minutes.one,ORG,1,1
the increased work hours,TIME,1,1
"more than 4,000",CARDINAL,1,1
fedex,GPE,1,1
adobe,GPE,1,1
hundreds of thousands of dollars,MONEY,1,1
bush,PERSON,6,2
$1.2 billion,MONEY,1,1
"may 11, 2009",DATE,1,1
barack obama,PERSON,1,1
steven chu,PERSON,1,1
march 2006,DATE,1,1
the freedomcar & fuel partnership,ORG,2,1
general motors corporation,ORG,1,1
conocophillips,ORG,1,1
exxon mobil corporation,ORG,1,1
shell hydrogen llc,ORG,1,1
the united states council for automotive research,ORG,1,1
corporation.the freedomcar & fuel partnership,ORG,1,1
the cooperative automotive research group,ORG,1,1
model year 2020,DATE,1,1
model year 2005,DATE,1,1
up to year 2020,DATE,1,1
section 806,LAW,1,1
section 807,LAW,1,1
between 12 and 25,DATE,1,1
section 808,LAW,2,1
year 2020,DATE,1,1
section 812,LAW,1,1
title vi,PERSON,1,1
654,CARDINAL,1,1
hydrogen facilities,ORG,1,1
compressed gas association,ORG,1,1
ifc,ORG,3,2
national fire protection association,ORG,1,1
sae,ORG,1,1
american national standards institute,ORG,1,1
international code council,ORG,1,1
fuellcells.org,ORG,1,1
fuelcells.org,ORG,1,1
the year 2010,DATE,1,1
1 megawatts,QUANTITY,1,1
the new york public service commission,ORG,1,1
$30 million,MONEY,1,1
up to 10 kw,QUANTITY,1,1
national clean diesel campaign,LAW,2,1
the national clean diesel campaign,LAW,1,1
the air pollution control program helps,ORG,1,1
7405,DATE,1,1
ftc,ORG,1,1
5320,CARDINAL,1,1
at least five years,DATE,1,1
5309,DATE,1,1
"the institute for social, cultural and",ORG,2,1
the university of salford,ORG,2,1
miriam ricci,PERSON,1,1
fionnguala sherry-brennan,PERSON,1,1
the manchester architecture research centre,ORG,1,1
marc,PERSON,1,1
the university of manchester,ORG,1,1
9.1 percent,PERCENT,1,1
0.6 percent,PERCENT,1,1
2013 & 2015,DATE,1,1
the 2011 world solar challenge,EVENT,1,1
the handicraft enthusiast,FAC,1,1
between 2002 and 2010,DATE,1,1
50 kilometers,QUANTITY,2,1
1943,CARDINAL,1,1
833,CARDINAL,2,2
sono motors,ORG,1,1
4.000,CARDINAL,1,1
the 3rd quarter of 2019,DATE,1,1
250 km,QUANTITY,1,1
1.208 wp,QUANTITY,1,1
30 km,QUANTITY,3,2
10/2011-12/2012,DATE,1,1
3 m² solar,QUANTITY,1,1
1340wp,CARDINAL,1,1
870 wp,MONEY,1,1
up to 600 kilometers,QUANTITY,1,1
1100 kilometers,QUANTITY,1,1
electro-x,PERSON,1,1
galgotias university,ORG,1,1
may 2010 - april 2013,DATE,1,1
20 kilometers,QUANTITY,1,1
120 kilometers,QUANTITY,1,1
futuro solare association,ORG,1,1
emilia 4,DATE,1,1
emilia,GPE,1,1
the university of bologna,ORG,2,2
the onda solare association,ORG,1,1
emilia 4,EVENT,1,1
4.6 meter,QUANTITY,1,1
1.8 meter,QUANTITY,1,1
1.2 meter,QUANTITY,1,1
5 square meter,QUANTITY,1,1
362,CARDINAL,1,1
kaiton ii,GPE,1,1
"the ""kaiton ii",FAC,1,1
"the ""goko high school""",ORG,1,1
venturi automobiles,PERSON,1,1
18 kilometers,QUANTITY,1,1
110 kilometers,QUANTITY,1,1
7 kilometers,QUANTITY,1,1
lightyear,ORG,1,1
$110 million,MONEY,2,2
stella lux,WORK_OF_ART,1,1
125 km,QUANTITY,1,1
1000 kilometers,QUANTITY,1,1
stella vie,PERSON,2,1
the university of twente and saxion university,ORG,1,1
deventer,PERSON,1,1
apeldoorn,PERSON,1,1
the university of waikato,ORG,1,1
eco1,GPE,1,1
muhammad aslam azaad,PERSON,1,1
5,PRODUCT,1,1
metron,ORG,1,1
160 watt,QUANTITY,1,1
824 !,QUANTITY,1,1
kilometers,PERSON,1,1
karlsruhe,GPE,2,2
80 wp solar,QUANTITY,1,1
160 kilometers,QUANTITY,1,1
560 kg,QUANTITY,1,1
1800 wp,QUANTITY,1,1
2010/11,CARDINAL,1,1
2007/08,CARDINAL,1,1
lois palmer,WORK_OF_ART,1,1
6 m²,CARDINAL,1,1
national kaohsiung university of applied sciences,ORG,1,1
aptera,PERSON,1,1
"december, 2020",DATE,1,1
between 2007 and 2010,DATE,1,1
hsap,ORG,1,1
world bank,ORG,2,1
meet bank,ORG,1,1
societe generale,ORG,1,1
citi,GPE,1,1
guidance.the world bank,ORG,1,1
countries.the international institute for environment and development,ORG,1,1
one-week,DATE,1,1
between 2008,DATE,1,1
hybrid solar lighting,PERSON,1,1
hybrid lighting systems,ORG,1,1
exterior/rooftop optical,ORG,1,1
127,CARDINAL,1,1
up to eight,CARDINAL,1,1
around five percent,PERCENT,1,1
hybrid solar,PERSON,1,1
hybrid solar lighting systems,ORG,1,1
about $5–$8,MONEY,1,1
5 watts,QUANTITY,1,1
only 0.01%,PERCENT,1,1
100 db,QUANTITY,1,1
portenseigne & hirschmann ku band configuration,ORG,1,1
4 ghz to 85 ghz,QUANTITY,1,1
xpic,PERSON,1,1
4×4,CARDINAL,1,1
xpd,PERSON,3,1
ipi,ORG,2,1
\displaystyle \sin {\epsilon,WORK_OF_ART,2,1
2×2,CARDINAL,1,1
the national research council,ORG,1,1
marche polytechnic university,ORG,1,1
european space agency,ORG,1,1
commscope,NORP,1,1
vsat,PERSON,1,1
sunrayce,GPE,1,1
thousands of miles,QUANTITY,1,1
asc 2016,DATE,1,1
july 30,DATE,1,1
august 6,DATE,1,1
"1,975 mile",QUANTITY,1,1
"3,178 km",QUANTITY,1,1
sunrayce usa,PERSON,1,1
"1993, 1995, 1997",DATE,1,1
the u.s. department of energy discontinued,ORG,1,1
nasc 2008,DATE,1,1
"2,900 km",QUANTITY,1,1
sunrayce usa route,FAC,1,1
disney world,ORG,1,1
the general motors technical center,ORG,1,1
warren,GPE,1,1
24.7 mph,QUANTITY,1,1
39.8 km,QUANTITY,1,1
western washington university's,ORG,1,1
xx.overall,GPE,1,1
"june 20–26, 1993",DATE,1,1
"over 1,100 miles",QUANTITY,1,1
"1,800 km",QUANTITY,1,1
arlington,GPE,1,1
massachusetts institute of technology's,ORG,1,1
37.23 mph,QUANTITY,1,1
59.92 km,QUANTITY,1,1
aurora ii,PERSON,1,1
just 18 minutes,TIME,1,1
sunrayce,PERSON,2,2
colorado springs,GPE,1,1
california state university-los angeles's,ORG,1,1
nine-day,DATE,1,1
solar eagle iii,PRODUCT,1,1
43.29 mph,QUANTITY,1,1
69.67 km,QUANTITY,1,1
25.3 mph,QUANTITY,1,1
40.7 km,QUANTITY,1,1
claremont,GPE,1,1
56 hours,TIME,1,1
46 seconds,TIME,1,1
the university of missouri-rolla,ORG,2,1
the university of arizona team,ORG,1,1
solar miner,PERSON,1,1
"2,494.9",CARDINAL,1,1
"4,015.2 km",QUANTITY,1,1
46.2 mph,QUANTITY,1,1
74.4 km,QUANTITY,1,1
borealis iii,PERSON,1,1
less than 12 minutes,TIME,1,1
46.0 mph,QUANTITY,1,1
74.0 km,QUANTITY,1,1
65 mph,QUANTITY,2,1
stanford university's,ORG,1,1
"july 13–22, 2008",DATE,1,1
51 hours,TIME,1,1
41 minutes,TIME,1,1
53 seconds,TIME,1,1
principia college,ORG,1,1
"june 20–26, 2010",DATE,1,1
centaurus ii,ORG,1,1
3rd,GPE,1,1
2003.overall,CARDINAL,1,1
10 hours ahead of,TIME,1,1
"the 2nd, 3rd,",DATE,1,1
only an hour,TIME,1,1
"the university of california, berkeley's",ORG,1,1
"july 30 to august 6, 2016",DATE,1,1
the national park service,ORG,2,1
11 hours,TIME,1,1
zurich university of applied sciences,ORG,1,1
asc,GPE,2,1
"july 14 to july 22, 2018",DATE,1,1
the oregon trail,FAC,1,1
western sydney university's,ORG,1,1
16 minutes,TIME,1,1
the university of waterloo,ORG,1,1
august 4 to august 7,DATE,1,1
nimbus,ORG,1,1
approximately 143 miles,QUANTITY,1,1
the university of kentucky team,ORG,1,1
appalachian,NORP,1,1
the biennial world championship solar car,EVENT,1,1
iso. condenser,WORK_OF_ART,1,1
fukushima-daiichi,PERSON,1,1
370 square metres,QUANTITY,1,1
"4,000 sq",QUANTITY,1,1
0.75kw,CARDINAL,1,1
1kw,ORDINAL,1,1
19kw,ORDINAL,1,1
"500 to 1,000",CARDINAL,1,1
60 minutes,TIME,1,1
the 9 months,DATE,1,1
jackie autry,PERSON,1,1
bay area,LOC,1,1
bruce raabe,PERSON,1,1
a dollar,MONEY,1,1
about 80,CARDINAL,2,2
approximately 10mwh,CARDINAL,1,1
1.20,MONEY,1,1
"tokyo gas co., ltd.",ORG,1,1
"about 21,000",CARDINAL,1,1
u.s.a.,GPE,1,1
the california self generation incentive program,ORG,1,1
"2,500",MONEY,1,1
"1,000",MONEY,1,1
"3,000",MONEY,1,1
renewables & efficiency,ORG,1,1
as much as 45%,PERCENT,1,1
doe) energy efficiency &,ORG,1,1
up to 30 years,DATE,1,1
the coming years,DATE,2,2
more than 20 days,DATE,1,1
"180,000",CARDINAL,1,1
persians,NORP,1,1
four to eight,CARDINAL,1,1
persian,NORP,3,1
lu'lu'a,GPE,1,1
ibn al-khattab,PERSON,1,1
634–644,CARDINAL,1,1
abu lu'lu'a,PERSON,4,1
al-mughira ibn shu'ba,PERSON,1,1
umar,PERSON,1,1
al-mughira,PERSON,1,1
al-mughira's,PERSON,1,1
10th-century,DATE,1,1
the 9th century,DATE,1,1
larry paul kelley,PERSON,1,1
larry p. kelley,PERSON,1,1
kelley,PERSON,11,1
the shelby gem factory,ORG,2,1
hart,GPE,1,1
quality.as,PERSON,1,1
thirteen year old,DATE,1,1
dow,ORG,1,1
just under a hundred dollars,CARDINAL,1,1
the twelve months,DATE,1,1
04101925,MONEY,1,1
jean charles athanase peltier,PERSON,4,3
silicon germanium,ORG,1,1
"\displaystyle \nabla t}
   ",WORK_OF_ART,2,2
device.for,NORP,1,1
ac mains power,ORG,1,1
around 1,DATE,1,1
500–700 k.,QUANTITY,1,1
antimony,PERSON,1,1
silicon-germanium,ORG,2,2
670k,CARDINAL,1,1
1.86,CARDINAL,1,1
around 5–8%,PERCENT,1,1
ca2mn3o8,ORG,1,1
3.45%,PERCENT,1,1
billions of dollars,MONEY,1,1
4.6%,PERCENT,1,1
the maritime applied physics corporation,ORG,1,1
seafloor electric power,ORG,1,1
ocean sciences,ORG,1,1
ann makosinski,PERSON,1,1
digital electrical devices,ORG,1,1
teg technology,ORG,2,1
teg,ORG,1,1
$720 million,MONEY,1,1
14.5%,PERCENT,2,2
asia-pacific,ORG,1,1
18.3%,PERCENT,1,1
up to 1 watt,QUANTITY,1,1
9 million,CARDINAL,1,1
callendar,ORG,2,2
hugh longbourne,PERSON,2,2
g. jeffrey snyder,PERSON,1,1
kanellos,PERSON,1,1
"2008,",DATE,1,1
november 24,DATE,1,1
greentech media,ORG,1,1
"october 30, 2009",DATE,1,1
october 2010,DATE,1,1
ultralow voltage energy harvester,ORG,1,1
catalonia,GPE,1,1
new liskeard,GPE,1,1
351 feet,QUANTITY,1,1
107 m,MONEY,1,1
9 ft,QUANTITY,1,1
2.7 m,QUANTITY,1,1
nearly to 70%,PERCENT,1,1
bloomery,PERSON,1,1
catalan forge,PERSON,1,1
pulser pump,PERSON,1,1
farga rossell,PERSON,1,1
andorra,ORG,1,1
"april 2, 2011",DATE,1,1
"october 15, 2011",DATE,1,1
"august 27, 2009",DATE,1,1
"may 19, 2010",DATE,1,1
"august 6, 2010",DATE,2,1
c. h. taylor,PERSON,1,1
c.h. taylor,PERSON,1,1
taylor hydraulic air compressor,ORG,1,1
"october 16, 2011",DATE,1,1
san juan capistrano,GPE,1,1
8.00,MONEY,1,1
nearly $50.00,MONEY,1,1
cshso4,GPE,3,1
aso43−,GPE,1,1
k+).at,PERSON,1,1
sossina haile,PERSON,1,1
1.02,CARDINAL,1,1
zero dollars,MONEY,2,1
cent,MONEY,1,1
1⁄100,CARDINAL,1,1
less than zero dollars,MONEY,1,1
prompt criticality,FAC,1,1
above $0,MONEY,1,1
between $0 and $1,MONEY,1,1
0,MONEY,2,1
several hundred kw,QUANTITY,1,1
a few cents,MONEY,1,1
eugene wigner,PERSON,2,2
the decimal fraction of the dollar,ORG,1,1
such as 100 metres,QUANTITY,1,1
20 metres,QUANTITY,1,1
earl beck,PERSON,1,1
800 kilowatts per cubic meter,QUANTITY,1,1
0.17,CARDINAL,1,1
up to 50 meters,QUANTITY,1,1
up to 40 percent,PERCENT,1,1
100mw,CARDINAL,1,1
20 foot,QUANTITY,1,1
17% to 37%,PERCENT,1,1
close to 40%,PERCENT,1,1
a calm day,DATE,1,1
\displaystyle \lambda,WORK_OF_ART,3,2
4}{27}}c_{d,CARDINAL,1,1
approximately 0.1778,CARDINAL,1,1
about 0.01,CARDINAL,1,1
about 889,CARDINAL,1,1
16/27,CARDINAL,2,1
frederick w. lanchester,PERSON,1,1
five years later,DATE,1,1
nikolai yegorovich zhukovsky,PERSON,1,1
joukowsky,PERSON,1,1
u1,ORG,1,1
"0.5
                ",MONEY,1,1
"4
        ",MONEY,1,1
newtonian physics,ORG,1,1
8-10,CARDINAL,1,1
newtonian mechanics defines power,ORG,1,1
annuli,PERSON,1,1
"\sigma }
   ",PRODUCT,1,1
+1}}\\a'&={\frac,NORP,1,1
\sin \phi \cos,MONEY,1,1
the coriolis force,ORG,1,1
−,PERSON,1,1
\arccos,ORG,1,1
0.96,CARDINAL,1,1
"0.2
      
    
    ",PERCENT,1,1
"\displaystyle a_{c}=0.2}
  ",WORK_OF_ART,1,1
cfd,ORG,1,1
navier,ORG,2,1
lagrangian,NORP,4,1
biot,PERSON,1,1
hansen,GPE,1,1
m.o.l,GPE,1,1
wind turbines,ORG,1,1
routledge,ORG,1,1
978-1138775077,DATE,1,1
40564-1,PRODUCT,1,1
schaffarczyk,NORP,1,1
a.p.,GPE,1,1
10 to 30 years,DATE,2,1
2021.in 2019,DATE,1,1
more than 635 gigawatts,QUANTITY,1,1
approximately two percent,PERCENT,1,1
2019 to 2024,DATE,1,1
0.01567,CARDINAL,1,1
qatar,GPE,1,1
phōs,PERSON,1,1
george cove,PERSON,1,1
roughly 40 years,DATE,1,1
array cable,ORG,1,1
photovoltaic module power,PERSON,1,1
wp,WORK_OF_ART,1,1
solar photovoltaic array capacity factors,ORG,1,1
under 25%,PERCENT,1,1
around 14–22%,PERCENT,1,1
only 6%,PERCENT,1,1
22.8%,PERCENT,1,1
15–18%,PERCENT,1,1
21.7%,PERCENT,4,2
phosphorus,PERSON,2,2
some 90%,PERCENT,1,1
higher than 10 years,DATE,1,1
between 3.5 to 8,CARDINAL,1,1
eroi,ORG,1,1
25 to 30 years,DATE,1,1
about 11 kilowatt-hours,QUANTITY,1,1
the last years,DATE,1,1
the last ten years,DATE,1,1
16 to 6 grams per watt,QUANTITY,1,1
300 μm,QUANTITY,1,1
about 160–190 μm,QUANTITY,1,1
only 40 percent,PERCENT,1,1
14.0%,PERCENT,1,1
epbt,ORG,4,1
1.7 to 2.7 years,DATE,1,1
37.3,CARDINAL,1,1
72.2,CARDINAL,1,1
1.5 to 2.6 years,DATE,1,1
28.5,CARDINAL,1,1
1.28 years,DATE,1,1
0.97 years,DATE,1,1
catania,GPE,1,1
0.4 years,DATE,1,1
jaipur,GPE,1,1
4.7%,PERCENT,1,1
around 2 mm,QUANTITY,1,1
50–150 nm,QUANTITY,1,1
around 18 grams,QUANTITY,1,1
between 0.3 and 1.2 years,DATE,1,1
monocrystalline,PERSON,1,1
multicrystalline,GPE,1,1
12–21%,PERCENT,1,1
mo layer,PERSON,1,1
cis/cigs,PERSON,1,1
solar devices resist performance,LAW,1,1
20.5,CARDINAL,2,2
58.8 grams,QUANTITY,1,1
kwh/m2/y,ORG,1,1
7.8 – 9.12%,PERCENT,1,1
0.2 to 1.4 years,DATE,1,1
1.393 years,DATE,1,1
"al, au or ag",ORG,1,1
spiro-meotad,ORG,1,1
24–1500 grams,QUANTITY,1,1
0.2 to 15 years,DATE,1,1
celik et al.,PERSON,2,1
cu2znsns4,ORG,1,1
zn3p2,ORG,3,1
zn3p2,PERSON,2,1
zn3p2,PRODUCT,1,1
30 grams,QUANTITY,1,1
1.85,CARDINAL,1,1
0.78 years,DATE,1,1
∼18,ORG,1,1
opv,ORG,1,1
1–6.5%,PERCENT,1,1
opv technology,ORG,1,1
pv technologies,ORG,1,1
0.29 to 0.52 years,DATE,1,1
54.922,CARDINAL,1,1
76.67,MONEY,2,2
3.50,MONEY,1,1
4.00,MONEY,1,1
2.00,MONEY,1,1
1.00,MONEY,3,2
$3.50/watt,MONEY,1,1
$2.43/watt,MONEY,1,1
0.74,MONEY,1,1
the fraunhofer institute,ORG,1,1
some 25%,PERCENT,1,1
between 1980 to 2010,DATE,1,1
over 61%,PERCENT,1,1
the solar energy industries association,ORG,1,1
rooftop pv modules,PRODUCT,1,1
9.00,MONEY,1,1
5.46,MONEY,1,1
3.45,MONEY,1,1
2.24,MONEY,1,1
usa.by,GPE,1,1
0.50,MONEY,2,2
the cheapest modules,LOC,1,1
below $0.05,MONEY,1,1
about $0.03,MONEY,1,1
0.03,MONEY,1,1
around €0.13,MONEY,1,1
trump,PERSON,1,1
up to two thirds,CARDINAL,1,1
the middle of the day,DATE,2,1
$50/ton,MONEY,1,1
"9,094",CARDINAL,1,1
"14,447",CARDINAL,1,1
2019.likewise,CARDINAL,1,1
about 515 gigawatts,QUANTITY,1,1
a calendar year,DATE,1,1
about 4.5 gw,QUANTITY,1,1
quality.a,CARDINAL,1,1
253,CARDINAL,1,1
end-2020,DATE,1,1
about 151,CARDINAL,1,1
"between 3,000 and 10,000",CARDINAL,1,1
"1,845",CARDINAL,1,1
"approximately 2,646",CARDINAL,1,1
twh/year,DATE,1,1
2050 over 20%,PERCENT,1,1
several tens of kilowatts,MONEY,1,1
several hundreds of kilowatts,MONEY,1,1
550 mwac,QUANTITY,1,1
more than five kilometres,QUANTITY,1,1
a few months',DATE,1,1
a decade or so ago,DATE,1,1
messenger,PERSON,1,1
silicon photovoltaics,ORG,1,1
around 8%,PERCENT,1,1
1.9,CARDINAL,1,1
over 16%,PERCENT,1,1
66 degrees,QUANTITY,1,1
a day,DATE,1,1
46.0%,PERCENT,1,1
35.8%,PERCENT,1,1
η>20%,PERCENT,1,1
6.7% to 8.94%,PERCENT,1,1
8.4%–10.6%,PERCENT,1,1
7% to 21%,PERCENT,1,1
about 0.5%,PERCENT,1,1
1 degree celsius,QUANTITY,1,1
100 degree,QUANTITY,1,1
pyramid,ORG,1,1
cone,ORG,4,3
"almost 10,000",CARDINAL,1,1
"52,000",CARDINAL,1,1
approximately 7.2%,PERCENT,1,1
1995).compared,CARDINAL,1,1
over 40%,PERCENT,3,3
the ernest orlando lawrence berkeley national laboratory,ORG,1,1
approximately $3.9 to $6.4,MONEY,1,1
$5.5/,MONEY,1,1
"approximately $17,000",MONEY,1,1
"3,100 watt",QUANTITY,1,1
ron pernick,PERSON,1,1
clint wilder,PERSON,1,1
the new energy era,ORG,1,1
−150,PERSON,1,1
argon,GPE,2,2
7.5 mw,QUANTITY,1,1
c3h8,ORG,1,1
h2s,PRODUCT,2,2
mercaptans,NORP,1,1
ch3sh,ORG,1,1
ethanethiol,PERSON,1,1
2.1 mpa,QUANTITY,2,1
−90 °c,ORG,1,1
about 0,CARDINAL,1,1
6–15%,PERCENT,1,1
chclf2,ORG,1,1
r-22,PRODUCT,1,1
−47 °c,ORG,1,1
about 715,CARDINAL,1,1
about 2.4 barg,QUANTITY,1,1
240 kpa,QUANTITY,1,1
2 to 20,CARDINAL,1,1
carl wilhelm siemens,PERSON,1,1
about three decades later,DATE,1,1
4 mpa,QUANTITY,1,1
about 1934 or 1935,DATE,1,1
guido zerkowitz,PERSON,1,1
linde,ORG,1,1
pyotr kapitsa,PERSON,2,1
only 8 cm,QUANTITY,1,1
"1,000 cubic metres",QUANTITY,1,1
79–83%,PERCENT,1,1
kapitsa,ORG,1,1
over almost 100%,PERCENT,1,1
a nobel physics prize,WORK_OF_ART,1,1
ashpans,NORP,1,1
pipeworker,PERSON,1,1
boiler,PERSON,3,2
firebrick,ORG,1,1
feedwater,PERSON,1,1
the final days,DATE,1,1
g-k,PERSON,1,1
gauge glass,PERSON,1,1
the internal water space,ORG,1,1
yarrow,DATE,1,1
klinger gauge glass,PERSON,1,1
steam & water drum,ORG,1,1
3 inch,QUANTITY,2,2
shunt,ORG,1,1
.94,MONEY,1,1
smith first,ORG,1,1
february 1873,DATE,1,1
bell laboratories,ORG,2,1
calvin souther fuller,PERSON,1,1
9600 hoffman,QUANTITY,1,1
"the national science foundation """,ORG,1,1
x-37,PRODUCT,1,1
some $100,MONEY,1,1
late 1969,DATE,1,1
elliot berman,PERSON,1,1
exxon,ORG,3,1
april 1973,DATE,1,1
solar power corporation,ORG,1,1
about $20/watt,MONEY,1,1
navigational buoys,PERSON,1,1
the u.s. national science foundation's,ORG,1,1
1969 to 1977,DATE,1,1
"the ""cherry hill conference""",ORG,1,1
the energy research and development administration,ORG,1,1
amoco,ORG,1,1
mobil,ORG,2,2
the 1970s and 1980s,DATE,1,1
tyco,ORG,1,1
rca,ORG,1,1
